source_file,trial_id,joint_index,joint_name,direction,effort_mag,test_effort,duration,q_start,q_end,q_delta,qdot_fit,stop_reason,gravity_mean,command_mean,n_samples
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,48,0,joint_1_1,-1,0.15,-0.15,0.9100065231323242,0.9285151620609832,-0.3691371367968006,-1.2976522988577837,-1.4259813153768919,lower_limit,0.00012839403948277644,-0.14987160596051718,168
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,49,0,joint_1_1,1,0.15,0.15,0.918442964553833,-0.38781215979314,0.8880235234147148,1.2758356832078548,1.389128919755663,upper_limit,-5.104409323102209e-05,0.1499489559067689,170
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,50,0,joint_1_1,-1,0.15,-0.15,0.9084899425506593,0.9281660962105844,-0.3666936758440086,-1.294859772054593,-1.4252879546681265,lower_limit,0.0001260396700322739,-0.14987396032996766,168
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,51,0,joint_1_1,1,0.15,0.15,0.9209396839141845,-0.3855432317655473,0.8803440747059398,1.265887306471487,1.3745604935723952,upper_limit,-5.34026686219408e-05,0.149946597331378,170
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,52,0,joint_1_1,-1,0.15,-0.15,0.9101340770721437,0.9278170303601856,-0.3701843343479972,-1.2980013647081827,-1.4261649985503113,lower_limit,0.0001252787703212193,-0.14987472122967874,168
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,53,0,joint_1_1,1,0.15,0.15,0.9177863597869873,-0.3871140280923422,0.8833111344343301,1.2704251625266723,1.3842275481426094,upper_limit,-4.6852565453668126e-05,0.1499531474345463,170
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,54,0,joint_1_1,-1,0.15,-0.15,0.8986690044403076,0.9258971681829916,-0.3602359576116296,-1.2861331257946211,-1.4311533161151215,lower_limit,0.0001266305200960791,-0.14987336947990387,166
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,55,0,joint_1_1,1,0.15,0.15,0.9223530292510985,-0.3862413634663451,0.884881930761125,1.2711232942274702,1.3781309909715964,upper_limit,-4.633764283475272e-05,0.1499536623571652,170
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,56,0,joint_1_1,-1,0.15,-0.15,0.9094688892364501,0.9309586230137752,-0.3637266161156182,-1.2946852391293935,-1.4235618771042888,lower_limit,0.00012857916102050962,-0.14987142083897945,168
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,57,0,joint_1_1,1,0.15,0.15,0.9200243949890136,-0.3886848244191371,0.8852309966115238,1.273915821030661,1.3846543939151454,upper_limit,-5.613354063047074e-05,0.14994386645936947,170
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,58,0,joint_1_1,-1,0.15,-0.15,0.9083828926086426,0.925199036482194,-0.3605850234620285,-1.2857840599442225,-1.4154648556312863,lower_limit,0.00013164142399372614,-0.14986835857600622,168
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,59,0,joint_1_1,1,0.15,0.15,0.9205353260040284,-0.3851941659151485,0.8841837990603273,1.2693779649754757,1.3789562758940994,upper_limit,-5.031228867695802e-05,0.14994968771132297,170
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,60,0,joint_1_1,-1,0.15,-0.15,0.9078752994537352,0.9278170303601856,-0.3625048856392222,-1.2903219159994077,-1.4212545674232893,lower_limit,0.00013960429015877145,-0.14986039570984117,168
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,61,0,joint_1_1,1,0.2,0.2,0.6701974868774414,-0.3871140280923422,0.8887216551155125,1.2758356832078546,1.9036712434601621,upper_limit,-8.00309716928103e-05,0.19991996902830714,124
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,62,0,joint_1_1,-1,0.2,-0.2,0.6703681945800781,0.9419541973013396,-0.3647738136668148,-1.3067280109681543,-1.9492691054453963,lower_limit,0.0001710479283773049,-0.19982895207162266,124
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,63,0,joint_1_1,1,0.2,0.2,0.6723613739013672,-0.3874630939427411,0.8941321757966949,1.281595269739436,1.906110790248104,upper_limit,-7.78432653344336e-05,0.19992215673466554,124
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,64,0,joint_1_1,-1,0.2,-0.2,0.6701884269714355,0.9428268619273368,-0.3694862026471995,-1.3123130645745362,-1.9581255237498587,lower_limit,0.00015838702100290375,-0.199841612978997,124
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,65,0,joint_1_1,1,0.2,0.2,0.6613399982452393,-0.3916518841475275,0.87720248205235,1.2688543661998775,1.9186112583037185,upper_limit,-0.00010178175485262293,0.1998982182451473,123
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,66,0,joint_1_1,-1,0.2,-0.2,0.6644775867462158,0.9370672753957554,-0.3602359576116296,-1.297303233007385,-1.9523656762599948,lower_limit,0.00016890685774140159,-0.1998310931422586,123
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,67,0,joint_1_1,1,0.2,0.2,0.669532299041748,-0.389033890269536,0.8909905831431052,1.2800244734126411,1.9118188551092237,upper_limit,-9.605279866190086e-05,0.19990394720133808,124
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,68,0,joint_1_1,-1,0.2,-0.2,0.6794700622558594,0.9435249936281344,-0.3743731245527836,-1.317898118180918,-1.9395970350856369,lower_limit,0.0001714444508157817,-0.19982855554918416,126
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,69,0,joint_1_1,1,0.2,0.2,0.6740698814392091,-0.3909537524467298,0.8916887148439029,1.2826424672906327,1.902833078006776,upper_limit,-9.252166716302999e-05,0.19990747833283692,125
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,70,0,joint_1_1,-1,0.2,-0.2,0.6690518856048584,0.9435249936281344,-0.3625048856392222,-1.3060298792673566,-1.9520606807447172,lower_limit,0.00018297921982178997,-0.19981702078017818,124
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,71,0,joint_1_1,1,0.2,0.2,0.6692483425140381,-0.3935717463247212,0.8909905831431052,1.2845623294678263,1.919410550412953,upper_limit,-9.459356926667565e-05,0.19990540643073332,124
hand_friction_sweep_joint0_joint_1_1_20260811_135549.csv,72,0,joint_1_1,-1,0.2,-0.2,0.6691529750823975,0.9409069997501428,-0.3691371367968006,-1.3100441365469435,-1.9577647941946736,lower_limit,0.00017811632941174536,-0.1998218836705882,124
