source_file,trial_id,joint_index,joint_name,direction,effort_mag,test_effort,duration,q_start,q_end,q_delta,qdot_fit,stop_reason,gravity_mean,command_mean,n_samples,exclude_reason
hand_friction_sweep_joint7_joint_2_4_20260811_154532.csv,9,7,joint_2_4,1,0.05,0.05,8.005327939987183,-1.5610224829837285,0.7548549014875474,2.3158773844712757,0.2892920067525658,timeout,0.0005421104466598325,0.0505421104466598,1446,invalid_stop_reason;
hand_friction_sweep_joint7_joint_2_4_20260811_154532.csv,10,7,joint_2_4,-1,0.05,-0.05,8.00184178352356,1.6334536469414929,-0.9431759277777356,-2.5766295747192283,-0.32200456400234223,timeout,-0.00019581066505706574,-0.05019581066505703,1450,invalid_stop_reason;
hand_friction_sweep_joint7_joint_2_4_20260811_154532.csv,11,7,joint_2_4,1,0.05,0.05,8.00072193145752,-1.5728907218972896,0.752236907609556,2.3251276295068455,0.29061472819906753,timeout,0.0005425544325550196,0.05054255443255498,1450,invalid_stop_reason;
hand_friction_sweep_joint7_joint_2_4_20260811_154532.csv,12,7,joint_2_4,-1,0.05,-0.05,8.003974914550781,1.6304865872131025,-0.9217083779782054,-2.552194965191308,-0.31886593754205295,timeout,-0.00021889750382974617,-0.0502188975038297,1453,invalid_stop_reason;
hand_friction_sweep_joint7_joint_2_4_20260811_154532.csv,13,7,joint_2_4,1,0.05,0.05,7.999887943267822,-1.5671311353657082,0.3932226804743224,1.9603538158400307,0.24504765938499615,timeout,0.0006309559542756005,0.050630955954275574,1449,invalid_stop_reason;
hand_friction_sweep_joint7_joint_2_4_20260811_154532.csv,14,7,joint_2_4,-1,0.05,-0.05,8.002953052520752,1.6446237541542563,-0.8477064176936457,-2.492330171847902,-0.3114263141982163,timeout,-0.0003727796289938934,-0.050372779628993856,1450,invalid_stop_reason;
hand_friction_sweep_joint7_joint_2_4_20260811_154532.csv,15,7,joint_2_4,1,0.05,0.05,7.999868631362915,-1.5533430342749532,0.4249876728606192,1.9783307071355725,0.24729539924939115,timeout,0.0006072076629744801,0.05060720766297444,1450,invalid_stop_reason;
hand_friction_sweep_joint7_joint_2_4_20260811_154532.csv,16,7,joint_2_4,-1,0.05,-0.05,8.001988172531128,1.6324064493902963,-0.8922123136195012,-2.5246187630097974,-0.3154989370861853,timeout,-0.0003038161897678169,-0.05030381618976778,1450,invalid_stop_reason;
hand_friction_sweep_joint7_joint_2_4_20260811_154532.csv,17,7,joint_2_4,1,0.05,0.05,8.003843307495117,-1.5564846269285428,0.6991788983489283,2.255663525277471,0.281822549320172,timeout,0.0005552057944515757,0.050555205794451545,1450,invalid_stop_reason;
hand_friction_sweep_joint7_joint_2_4_20260811_154532.csv,18,7,joint_2_4,-1,0.05,-0.05,8.004026889801025,1.6311847189139002,-0.8998917623282763,-2.5310764812421764,-0.3162253845582842,timeout,-0.00030539831529601376,-0.05030539831529598,1452,invalid_stop_reason;
hand_friction_sweep_joint7_joint_2_4_20260811_154532.csv,19,7,joint_2_4,1,0.05,0.05,8.00419020652771,-1.5655603390389137,0.7234389749516495,2.2889993139905633,0.28597512739312475,timeout,0.0005374113580100945,0.05053741135801006,1452,invalid_stop_reason;
hand_friction_sweep_joint7_joint_2_4_20260811_154532.csv,20,7,joint_2_4,-1,0.05,-0.05,8.003450393676758,1.657713723544214,-0.8948303074974927,-2.5525440310417067,-0.3189304494294587,timeout,-0.0003262895549108575,-0.05032628955491082,1452,invalid_stop_reason;
hand_friction_sweep_joint8_joint_3_1_20260811_140551.csv,1,8,joint_3_1,1,0.05,0.05,1.4097561836242676,-0.5796238445873167,-0.5150466622635266,0.06457718232379017,0.045807341066433284,q_not_changing,0.011689580880631024,0.061689580880631034,260,invalid_stop_reason;
hand_friction_sweep_joint8_joint_3_1_20260811_140551.csv,2,8,joint_3_1,-1,0.05,-0.05,3.2152249813079834,0.7281513639320342,0.3621558197888233,-0.3659955441432109,-0.11383201681716236,q_not_changing,-0.010383758759539405,-0.060383758759539406,593,invalid_stop_reason;
